JobID|JobName|MaxRSS|Elapsed|ReqMem|
35256075_167.batch|batch|9020K|01:14:16|1Gn|
35256075_167.extern|extern|752K|01:14:16|1Gn|
35256075_168|kplr000893647array.sh||00:50:26|1Gn|
35256075_168.batch|batch|9012K|00:50:26|1Gn|
35256075_168.extern|extern|752K|00:50:26|1Gn|
35256075_169|kplr000893647array.sh||00:47:23|1Gn|
35256075_169.batch|batch|9012K|00:47:23|1Gn|
35256075_169.extern|extern|748K|00:47:23|1Gn|
35256075_170|kplr000893647array.sh||00:45:04|1Gn|
35256075_170.batch|batch|9016K|00:45:04|1Gn|
35256075_170.extern|extern|748K|00:45:04|1Gn|
35256075_171|kplr000893647array.sh||00:39:09|1Gn|
35256075_171.batch|batch|9020K|00:39:09|1Gn|
35256075_171.extern|extern|748K|00:39:09|1Gn|
35256075_172|kplr000893647array.sh||00:30:02|1Gn|
35256075_172.batch|batch|9020K|00:30:02|1Gn|
35256075_172.extern|extern|748K|00:30:02|1Gn|
35256075_173|kplr000893647array.sh||00:25:26|1Gn|
35256075_173.batch|batch|9020K|00:25:26|1Gn|
35256075_173.extern|extern|752K|00:25:27|1Gn|
35256075_174|kplr000893647array.sh||00:20:27|1Gn|
35256075_174.batch|batch|9012K|00:20:27|1Gn|
35256075_174.extern|extern|752K|00:20:27|1Gn|
35256075_175|kplr000893647array.sh||00:20:44|1Gn|
35256075_175.batch|batch|9016K|00:20:44|1Gn|
35256075_175.extern|extern|744K|00:20:44|1Gn|
35256075_176|kplr000893647array.sh||00:17:33|1Gn|
35256075_176.batch|batch|9016K|00:17:33|1Gn|
35256075_176.extern|extern|748K|00:17:33|1Gn|
35256075_177|kplr000893647array.sh||00:22:18|1Gn|
35256075_177.batch|batch|9020K|00:22:18|1Gn|
35256075_177.extern|extern|748K|00:22:18|1Gn|
35256075_178|kplr000893647array.sh||00:14:18|1Gn|
35256075_178.batch|batch|9012K|00:14:18|1Gn|
35256075_178.extern|extern|752K|00:14:18|1Gn|
35256075_179|kplr000893647array.sh||00:14:18|1Gn|
35256075_179.batch|batch|9016K|00:14:18|1Gn|
35256075_179.extern|extern|752K|00:14:18|1Gn|
35256075_180|kplr000893647array.sh||00:10:38|1Gn|
35256075_180.batch|batch|9016K|00:10:38|1Gn|
35256075_180.extern|extern|744K|00:10:38|1Gn|
35256075_181|kplr000893647array.sh||00:10:00|1Gn|
35256075_181.batch|batch|9012K|00:10:00|1Gn|
35256075_181.extern|extern|752K|00:10:01|1Gn|
35256075_182|kplr000893647array.sh||00:08:23|1Gn|
35256075_182.batch|batch|9008K|00:08:23|1Gn|
35256075_182.extern|extern|748K|00:08:23|1Gn|
35256075_183|kplr000893647array.sh||00:09:36|1Gn|
35256075_183.batch|batch|9016K|00:09:36|1Gn|
35256075_183.extern|extern|748K|00:09:36|1Gn|
35256075_184|kplr000893647array.sh||00:09:39|1Gn|
35256075_184.batch|batch|9008K|00:09:39|1Gn|
35256075_184.extern|extern|752K|00:09:39|1Gn|
35256075_185|kplr000893647array.sh||00:08:35|1Gn|
35256075_185.batch|batch|9008K|00:08:35|1Gn|
35256075_185.extern|extern|748K|00:08:36|1Gn|
35256075_186|kplr000893647array.sh||00:06:00|1Gn|
35256075_186.batch|batch|9008K|00:06:00|1Gn|
35256075_186.extern|extern|752K|00:06:00|1Gn|
35256075_187|kplr000893647array.sh||00:04:55|1Gn|
35256075_187.batch|batch|9004K|00:04:55|1Gn|
35256075_187.extern|extern|752K|00:04:55|1Gn|
35256075_188|kplr000893647array.sh||00:04:45|1Gn|
35256075_188.batch|batch|9016K|00:04:45|1Gn|
35256075_188.extern|extern|748K|00:04:45|1Gn|
35256075_189|kplr000893647array.sh||00:04:53|1Gn|
35256075_189.batch|batch|9008K|00:04:53|1Gn|
35256075_189.extern|extern|744K|00:04:53|1Gn|
35256075_190|kplr000893647array.sh||00:05:13|1Gn|
35256075_190.batch|batch|9016K|00:05:13|1Gn|
35256075_190.extern|extern|744K|00:05:15|1Gn|
35256075_191|kplr000893647array.sh||00:05:42|1Gn|
35256075_191.batch|batch|9016K|00:05:42|1Gn|
35256075_191.extern|extern|748K|00:05:42|1Gn|
35256075_192|kplr000893647array.sh||00:05:21|1Gn|
35256075_192.batch|batch|9004K|00:05:21|1Gn|
35256075_192.extern|extern|752K|00:05:21|1Gn|
35256075_193|kplr000893647array.sh||00:05:42|1Gn|
35256075_193.batch|batch|9004K|00:05:42|1Gn|
35256075_193.extern|extern|748K|00:05:42|1Gn|
35256075_194|kplr000893647array.sh||00:05:50|1Gn|
35256075_194.batch|batch|9020K|00:05:50|1Gn|
35256075_194.extern|extern|752K|00:05:51|1Gn|
35256075_195|kplr000893647array.sh||00:04:50|1Gn|
35256075_195.batch|batch|9012K|00:04:50|1Gn|
35256075_195.extern|extern|748K|00:04:53|1Gn|
35256075_196|kplr000893647array.sh||00:04:45|1Gn|
35256075_196.batch|batch|9000K|00:04:45|1Gn|
35256075_196.extern|extern|748K|00:04:45|1Gn|
35256075_197|kplr000893647array.sh||00:04:10|1Gn|
35256075_197.batch|batch|9012K|00:04:10|1Gn|
35256075_197.extern|extern|748K|00:04:10|1Gn|
35256075_198|kplr000893647array.sh||00:04:40|1Gn|
35256075_198.batch|batch|9016K|00:04:40|1Gn|
35256075_198.extern|extern|752K|00:04:40|1Gn|
35256075_199|kplr000893647array.sh||00:04:35|1Gn|
35256075_199.batch|batch|9004K|00:04:35|1Gn|
35256075_199.extern|extern|748K|00:04:35|1Gn|
35256075_200|kplr000893647array.sh||00:04:23|1Gn|
35256075_200.batch|batch|9004K|00:04:23|1Gn|
35256075_200.extern|extern|752K|00:04:23|1Gn|
35256075_201|kplr000893647array.sh||02:12:37|1Gn|
35256075_201.extern|extern||02:12:37|1Gn|
35256075_202|kplr000893647array.sh||02:12:37|1Gn|
35256075_202.extern|extern||02:12:37|1Gn|
35256075_203|kplr000893647array.sh||02:12:37|1Gn|
35256075_203.extern|extern||02:12:37|1Gn|
35256075_204|kplr000893647array.sh||02:05:56|1Gn|
35256075_204.batch|batch|9356K|02:05:56|1Gn|
35256075_204.extern|extern|752K|02:05:56|1Gn|
35256075_205|kplr000893647array.sh||01:43:51|1Gn|
35256075_205.batch|batch|9352K|01:43:51|1Gn|
35256075_205.extern|extern|748K|01:43:51|1Gn|
35256075_206|kplr000893647array.sh||01:43:52|1Gn|
35256075_206.batch|batch|9352K|01:43:52|1Gn|
35256075_206.extern|extern|748K|01:43:52|1Gn|
35256075_207|kplr000893647array.sh||01:46:44|1Gn|
35256075_207.batch|batch|9356K|01:46:44|1Gn|
35256075_207.extern|extern|748K|01:46:44|1Gn|
35256075_208|kplr000893647array.sh||01:28:02|1Gn|
35256075_208.batch|batch|9352K|01:28:02|1Gn|
35256075_208.extern|extern|748K|01:28:02|1Gn|
35256075_209|kplr000893647array.sh||01:25:24|1Gn|
35256075_209.batch|batch|9348K|01:25:24|1Gn|
35256075_209.extern|extern|752K|01:25:24|1Gn|
35256075_210|kplr000893647array.sh||01:28:43|1Gn|
35256075_210.batch|batch|9348K|01:28:43|1Gn|
35256075_210.extern|extern|752K|01:28:43|1Gn|
35256075_211|kplr000893647array.sh||01:23:43|1Gn|
35256075_211.batch|batch|9356K|01:23:43|1Gn|
35256075_211.extern|extern|752K|01:23:43|1Gn|
35256075_212|kplr000893647array.sh||01:37:35|1Gn|
35256075_212.batch|batch|9348K|01:37:35|1Gn|
35256075_212.extern|extern|748K|01:37:35|1Gn|
35256075_213|kplr000893647array.sh||01:00:43|1Gn|
35256075_213.batch|batch|9352K|01:00:43|1Gn|
35256075_213.extern|extern|752K|01:00:43|1Gn|
35256075_214|kplr000893647array.sh||00:50:10|1Gn|
35256075_214.batch|batch|9356K|00:50:10|1Gn|
35256075_214.extern|extern|748K|00:50:10|1Gn|
35256075_215|kplr000893647array.sh||00:34:17|1Gn|
35256075_215.batch|batch|9348K|00:34:17|1Gn|
35256075_215.extern|extern|752K|00:34:17|1Gn|
35256075_216|kplr000893647array.sh||00:19:01|1Gn|
35256075_216.batch|batch|9352K|00:19:01|1Gn|
35256075_216.extern|extern|748K|00:19:01|1Gn|
35256075_217|kplr000893647array.sh||00:24:26|1Gn|
35256075_217.batch|batch|9356K|00:24:26|1Gn|
35256075_217.extern|extern|748K|00:24:26|1Gn|
35256075_218|kplr000893647array.sh||00:18:06|1Gn|
35256075_218.batch|batch|9348K|00:18:06|1Gn|
35256075_218.extern|extern|748K|00:18:06|1Gn|
35256075_219|kplr000893647array.sh||00:15:35|1Gn|
35256075_219.batch|batch|9348K|00:15:35|1Gn|
35256075_219.extern|extern|752K|00:15:35|1Gn|
35256075_220|kplr000893647array.sh||00:15:33|1Gn|
35256075_220.batch|batch|9344K|00:15:33|1Gn|
35256075_220.extern|extern|752K|00:15:33|1Gn|
35256075_221|kplr000893647array.sh||00:11:48|1Gn|
35256075_221.batch|batch|9356K|00:11:48|1Gn|
35256075_221.extern|extern|756K|00:11:48|1Gn|
35256075_222|kplr000893647array.sh||00:07:43|1Gn|
35256075_222.batch|batch|9344K|00:07:43|1Gn|
35256075_222.extern|extern|748K|00:07:43|1Gn|
35256075_223|kplr000893647array.sh||00:09:36|1Gn|
35256075_223.batch|batch|9340K|00:09:36|1Gn|
35256075_223.extern|extern|744K|00:09:36|1Gn|
35256075_224|kplr000893647array.sh||00:07:57|1Gn|
35256075_224.batch|batch|9344K|00:07:57|1Gn|
35256075_224.extern|extern|748K|00:07:57|1Gn|
35256075_225|kplr000893647array.sh||00:07:40|1Gn|
35256075_225.batch|batch|9340K|00:07:40|1Gn|
35256075_225.extern|extern|748K|00:07:40|1Gn|
35256075_226|kplr000893647array.sh||00:06:46|1Gn|
35256075_226.batch|batch|9344K|00:06:46|1Gn|
35256075_226.extern|extern|752K|00:06:46|1Gn|
35256075_227|kplr000893647array.sh||00:07:19|1Gn|
35256075_227.batch|batch|9340K|00:07:19|1Gn|
35256075_227.extern|extern|752K|00:07:19|1Gn|
35256075_228|kplr000893647array.sh||00:05:22|1Gn|
35256075_228.batch|batch|9348K|00:05:22|1Gn|
35256075_228.extern|extern|752K|00:05:22|1Gn|
35256075_229|kplr000893647array.sh||00:05:53|1Gn|
35256075_229.batch|batch|9344K|00:05:53|1Gn|
35256075_229.extern|extern|752K|00:05:53|1Gn|
35256075_230|kplr000893647array.sh||00:05:39|1Gn|
35256075_230.batch|batch|9340K|00:05:39|1Gn|
35256075_230.extern|extern|748K|00:05:39|1Gn|
35256075_231|kplr000893647array.sh||00:05:45|1Gn|
35256075_231.batch|batch|9344K|00:05:45|1Gn|
35256075_231.extern|extern|752K|00:05:45|1Gn|
35256075_232|kplr000893647array.sh||00:05:55|1Gn|
35256075_232.batch|batch|9344K|00:05:55|1Gn|
35256075_232.extern|extern|744K|00:05:55|1Gn|
35256075_233|kplr000893647array.sh||00:05:29|1Gn|
35256075_233.batch|batch|9344K|00:05:29|1Gn|
35256075_233.extern|extern|768K|00:05:29|1Gn|
35256075_234|kplr000893647array.sh||00:05:26|1Gn|
35256075_234.batch|batch|9332K|00:05:26|1Gn|
35256075_234.extern|extern|768K|00:05:26|1Gn|
35256075_235|kplr000893647array.sh||00:05:13|1Gn|
35256075_235.batch|batch|9336K|00:05:13|1Gn|
35256075_235.extern|extern|768K|00:05:15|1Gn|
35256075_236|kplr000893647array.sh||00:05:08|1Gn|
35256075_236.batch|batch|9336K|00:05:08|1Gn|
35256075_236.extern|extern|764K|00:05:08|1Gn|
35256075_237|kplr000893647array.sh||00:05:15|1Gn|
35256075_237.batch|batch|9336K|00:05:15|1Gn|
35256075_237.extern|extern|760K|00:05:16|1Gn|
35256075_238|kplr000893647array.sh||00:05:10|1Gn|
35256075_238.batch|batch|9336K|00:05:10|1Gn|
35256075_238.extern|extern|760K|00:05:10|1Gn|
35256075_239|kplr000893647array.sh||00:04:53|1Gn|
35256075_239.batch|batch|9336K|00:04:53|1Gn|
35256075_239.extern|extern|760K|00:04:53|1Gn|
35256075_240|kplr000893647array.sh||00:04:53|1Gn|
35256075_240.batch|batch|9340K|00:04:53|1Gn|
35256075_240.extern|extern|760K|00:04:53|1Gn|
35256075_241|kplr000893647array.sh||00:05:19|1Gn|
35256075_241.batch|batch|9344K|00:05:19|1Gn|
35256075_241.extern|extern|776K|00:05:19|1Gn|
35256075_242|kplr000893647array.sh||00:04:58|1Gn|
35256075_242.batch|batch|9348K|00:04:58|1Gn|
35256075_242.extern|extern|772K|00:04:58|1Gn|
35256075_243|kplr000893647array.sh||00:04:58|1Gn|
35256075_243.batch|batch|9348K|00:04:58|1Gn|
35256075_243.extern|extern|772K|00:04:58|1Gn|
35256075_244|kplr000893647array.sh||00:04:43|1Gn|
35256075_244.batch|batch|9336K|00:04:43|1Gn|
35256075_244.extern|extern|776K|00:04:43|1Gn|
35256075_245|kplr000893647array.sh||00:05:06|1Gn|
35256075_245.batch|batch|9332K|00:05:06|1Gn|
35256075_245.extern|extern|776K|00:05:08|1Gn|
35256075_246|kplr000893647array.sh||00:04:07|1Gn|
35256075_246.batch|batch|9344K|00:04:07|1Gn|
35256075_246.extern|extern|776K|00:04:07|1Gn|
35256075_247|kplr000893647array.sh||00:04:55|1Gn|
35256075_247.batch|batch|9344K|00:04:55|1Gn|
35256075_247.extern|extern|772K|00:04:55|1Gn|
35256075_248|kplr000893647array.sh||00:04:52|1Gn|
35256075_248.batch|batch|9356K|00:04:52|1Gn|
35256075_248.extern|extern|772K|00:04:52|1Gn|
35256075_249|kplr000893647array.sh||00:05:09|1Gn|
35256075_249.batch|batch|9340K|00:05:09|1Gn|
35256075_249.extern|extern|776K|00:05:09|1Gn|
35256075_250|kplr000893647array.sh||00:05:07|1Gn|
35256075_250.batch|batch|9332K|00:05:07|1Gn|
35256075_250.extern|extern|780K|00:05:07|1Gn|
35256075_251|kplr000893647array.sh||02:12:36|1Gn|
35256075_251.extern|extern||02:12:36|1Gn|
35256075_252|kplr000893647array.sh||02:12:36|1Gn|
35256075_252.extern|extern||02:12:36|1Gn|
35256075_253|kplr000893647array.sh||02:12:36|1Gn|
35256075_253.extern|extern||02:12:36|1Gn|
35256075_254|kplr000893647array.sh||02:05:40|1Gn|
35256075_254.batch|batch|9272K|02:05:40|1Gn|
35256075_254.extern|extern|772K|02:05:40|1Gn|
35256075_255|kplr000893647array.sh||01:56:44|1Gn|
35256075_255.batch|batch|9272K|01:56:44|1Gn|
35256075_255.extern|extern|768K|01:56:44|1Gn|
35256075_256|kplr000893647array.sh||01:50:14|1Gn|
35256075_256.batch|batch|9272K|01:50:14|1Gn|
35256075_256.extern|extern|776K|01:50:14|1Gn|
35256075_257|kplr000893647array.sh||01:40:35|1Gn|
35256075_257.batch|batch|9276K|01:40:35|1Gn|
35256075_257.extern|extern|776K|01:40:35|1Gn|
35256075_258|kplr000893647array.sh||01:31:25|1Gn|
35256075_258.batch|batch|9272K|01:31:25|1Gn|
35256075_258.extern|extern|772K|01:31:25|1Gn|
35256075_259|kplr000893647array.sh||01:31:24|1Gn|
35256075_259.batch|batch|9280K|01:31:24|1Gn|
35256075_259.extern|extern|772K|01:31:24|1Gn|
35256075_260|kplr000893647array.sh||01:28:54|1Gn|
35256075_260.batch|batch|9268K|01:28:54|1Gn|
35256075_260.extern|extern|772K|01:28:54|1Gn|
35256075_261|kplr000893647array.sh||01:28:05|1Gn|
35256075_261.batch|batch|9268K|01:28:05|1Gn|
35256075_261.extern|extern|776K|01:28:05|1Gn|
35256075_262|kplr000893647array.sh||00:55:55|1Gn|
35256075_262.batch|batch|9272K|00:55:55|1Gn|
35256075_262.extern|extern|772K|00:55:55|1Gn|
35256075_263|kplr000893647array.sh||00:52:17|1Gn|
35256075_263.batch|batch|9268K|00:52:17|1Gn|
35256075_263.extern|extern|776K|00:52:17|1Gn|
35256075_264|kplr000893647array.sh||00:53:25|1Gn|
35256075_264.batch|batch|9268K|00:53:25|1Gn|
35256075_264.extern|extern|776K|00:53:25|1Gn|
35256075_265|kplr000893647array.sh||00:54:49|1Gn|
35256075_265.batch|batch|9276K|00:54:49|1Gn|
35256075_265.extern|extern|772K|00:54:49|1Gn|
35256075_266|kplr000893647array.sh||00:56:56|1Gn|
35256075_266.batch|batch|9272K|00:56:56|1Gn|
35256075_266.extern|extern|772K|00:56:56|1Gn|
35256075_267|kplr000893647array.sh||00:44:37|1Gn|
35256075_267.batch|batch|9272K|00:44:37|1Gn|
35256075_267.extern|extern|772K|00:44:37|1Gn|
35256075_268|kplr000893647array.sh||00:53:43|1Gn|
35256075_268.batch|batch|9268K|00:53:43|1Gn|
35256075_268.extern|extern|776K|00:53:44|1Gn|
35256075_269|kplr000893647array.sh||00:34:37|1Gn|
35256075_269.batch|batch|9272K|00:34:37|1Gn|
35256075_269.extern|extern|776K|00:34:37|1Gn|
35256075_270|kplr000893647array.sh||00:31:57|1Gn|
35256075_270.batch|batch|9272K|00:31:57|1Gn|
35256075_270.extern|extern|772K|00:31:57|1Gn|
35256075_271|kplr000893647array.sh||00:27:47|1Gn|
35256075_271.batch|batch|9280K|00:27:47|1Gn|
35256075_271.extern|extern|772K|00:27:47|1Gn|
35256075_272|kplr000893647array.sh||00:23:34|1Gn|
35256075_272.batch|batch|9276K|00:23:34|1Gn|
35256075_272.extern|extern|776K|00:23:37|1Gn|
35256075_273|kplr000893647array.sh||00:27:27|1Gn|
35256075_273.batch|batch|9272K|00:27:27|1Gn|
35256075_273.extern|extern|772K|00:27:27|1Gn|
35256075_274|kplr000893647array.sh||00:25:01|1Gn|
35256075_274.batch|batch|9268K|00:25:01|1Gn|
35256075_274.extern|extern|772K|00:25:01|1Gn|
35256075_275|kplr000893647array.sh||00:16:36|1Gn|
35256075_275.batch|batch|9272K|00:16:36|1Gn|
35256075_275.extern|extern|772K|00:16:36|1Gn|
35256075_276|kplr000893647array.sh||00:21:26|1Gn|
35256075_276.batch|batch|9264K|00:21:26|1Gn|
35256075_276.extern|extern|776K|00:21:26|1Gn|
35256075_277|kplr000893647array.sh||00:25:39|1Gn|
35256075_277.batch|batch|9272K|00:25:39|1Gn|
35256075_277.extern|extern|772K|00:25:39|1Gn|
35256075_278|kplr000893647array.sh||00:17:02|1Gn|
35256075_278.batch|batch|9280K|00:17:02|1Gn|
35256075_278.extern|extern|772K|00:17:02|1Gn|
35256075_279|kplr000893647array.sh||00:14:27|1Gn|
35256075_279.batch|batch|9272K|00:14:27|1Gn|
35256075_279.extern|extern|772K|00:14:27|1Gn|
35256075_280|kplr000893647array.sh||00:17:09|1Gn|
35256075_280.batch|batch|9276K|00:17:09|1Gn|
35256075_280.extern|extern|748K|00:17:09|1Gn|
35256075_281|kplr000893647array.sh||00:12:29|1Gn|
35256075_281.batch|batch|9284K|00:12:29|1Gn|
35256075_281.extern|extern|748K|00:12:29|1Gn|
35256075_282|kplr000893647array.sh||00:06:53|1Gn|
35256075_282.batch|batch|9272K|00:06:53|1Gn|
35256075_282.extern|extern|744K|00:06:53|1Gn|
35256075_283|kplr000893647array.sh||00:05:37|1Gn|
35256075_283.batch|batch|9260K|00:05:37|1Gn|
35256075_283.extern|extern|752K|00:05:37|1Gn|
35256075_284|kplr000893647array.sh||00:04:49|1Gn|
35256075_284.batch|batch|9272K|00:04:49|1Gn|
35256075_284.extern|extern|748K|00:04:52|1Gn|
35256075_285|kplr000893647array.sh||00:04:52|1Gn|
35256075_285.batch|batch|9264K|00:04:52|1Gn|
35256075_285.extern|extern|748K|00:04:52|1Gn|
35256075_286|kplr000893647array.sh||00:04:11|1Gn|
35256075_286.batch|batch|9272K|00:04:11|1Gn|
35256075_286.extern|extern|748K|00:04:11|1Gn|
35256075_287|kplr000893647array.sh||00:05:53|1Gn|
35256075_287.batch|batch|9268K|00:05:53|1Gn|
35256075_287.extern|extern|748K|00:05:53|1Gn|
35256075_288|kplr000893647array.sh||00:05:18|1Gn|
35256075_288.batch|batch|9264K|00:05:18|1Gn|
35256075_288.extern|extern|752K|00:05:18|1Gn|
35256075_289|kplr000893647array.sh||00:04:42|1Gn|
35256075_289.batch|batch|9280K|00:04:42|1Gn|
35256075_289.extern|extern|748K|00:04:42|1Gn|
35256075_290|kplr000893647array.sh||00:04:03|1Gn|
35256075_290.batch|batch|9276K|00:04:03|1Gn|
35256075_290.extern|extern|752K|00:04:03|1Gn|
35256075_291|kplr000893647array.sh||00:04:02|1Gn|
35256075_291.batch|batch|9272K|00:04:02|1Gn|
35256075_291.extern|extern|756K|00:04:02|1Gn|
35256075_292|kplr000893647array.sh||00:03:52|1Gn|
35256075_292.batch|batch|9272K|00:03:52|1Gn|
35256075_292.extern|extern|752K|00:03:52|1Gn|
35256075_293|kplr000893647array.sh||00:03:43|1Gn|
35256075_293.batch|batch|9276K|00:03:43|1Gn|
35256075_293.extern|extern|748K|00:03:43|1Gn|
35256075_294|kplr000893647array.sh||00:03:54|1Gn|
35256075_294.batch|batch|9276K|00:03:54|1Gn|
35256075_294.extern|extern|748K|00:03:54|1Gn|
35256075_295|kplr000893647array.sh||00:04:19|1Gn|
35256075_295.batch|batch|9272K|00:04:19|1Gn|
35256075_295.extern|extern|752K|00:04:19|1Gn|
35256075_296|kplr000893647array.sh||00:04:20|1Gn|
35256075_296.batch|batch|9284K|00:04:20|1Gn|
35256075_296.extern|extern|752K|00:04:20|1Gn|
35256075_297|kplr000893647array.sh||00:04:14|1Gn|
35256075_297.batch|batch|9276K|00:04:14|1Gn|
35256075_297.extern|extern|752K|00:04:14|1Gn|
35256075_298|kplr000893647array.sh||00:04:02|1Gn|
35256075_298.batch|batch|9276K|00:04:02|1Gn|
35256075_298.extern|extern|748K|00:04:02|1Gn|
35256075_299|kplr000893647array.sh||00:04:19|1Gn|
35256075_299.batch|batch|9272K|00:04:19|1Gn|
35256075_299.extern|extern|752K|00:04:19|1Gn|
35256075_300|kplr000893647array.sh||00:04:27|1Gn|
35256075_300.batch|batch|9268K|00:04:27|1Gn|
35256075_300.extern|extern|748K|00:04:27|1Gn|
35256075_301|kplr000893647array.sh||02:12:36|1Gn|
35256075_301.extern|extern||02:12:36|1Gn|
35256075_302|kplr000893647array.sh||02:12:36|1Gn|
35256075_302.extern|extern||02:12:36|1Gn|
35256075_303|kplr000893647array.sh||02:12:36|1Gn|
35256075_303.extern|extern||02:12:36|1Gn|
35256075_304|kplr000893647array.sh||02:12:36|1Gn|
35256075_304.extern|extern||02:12:36|1Gn|
35256075_305|kplr000893647array.sh||01:53:32|1Gn|
35256075_305.batch|batch|9356K|01:53:32|1Gn|
35256075_305.extern|extern|752K|01:53:32|1Gn|
35256075_306|kplr000893647array.sh||01:57:06|1Gn|
35256075_306.batch|batch|9360K|01:57:06|1Gn|
35256075_306.extern|extern|748K|01:57:06|1Gn|
35256075_307|kplr000893647array.sh||02:06:05|1Gn|
35256075_307.batch|batch|9356K|02:06:05|1Gn|
35256075_307.extern|extern|752K|02:06:05|1Gn|
35256075_308|kplr000893647array.sh||01:35:13|1Gn|
35256075_308.batch|batch|9360K|01:35:13|1Gn|
35256075_308.extern|extern|748K|01:35:13|1Gn|
35256075_309|kplr000893647array.sh||01:43:29|1Gn|
35256075_309.batch|batch|9356K|01:43:29|1Gn|
35256075_309.extern|extern|752K|01:43:29|1Gn|
35256075_310|kplr000893647array.sh||01:34:02|1Gn|
35256075_310.batch|batch|9360K|01:34:02|1Gn|
35256075_310.extern|extern|748K|01:34:02|1Gn|
35256075_311|kplr000893647array.sh||01:31:18|1Gn|
35256075_311.batch|batch|9360K|01:31:18|1Gn|
35256075_311.extern|extern|748K|01:31:18|1Gn|
35256075_312|kplr000893647array.sh||01:45:15|1Gn|
35256075_312.batch|batch|9356K|01:45:15|1Gn|
35256075_312.extern|extern|752K|01:45:16|1Gn|
35256075_313|kplr000893647array.sh||01:19:32|1Gn|
35256075_313.batch|batch|9364K|01:19:32|1Gn|
35256075_313.extern|extern|752K|01:19:32|1Gn|
35256075_314|kplr000893647array.sh||02:07:25|1Gn|
35256075_314.batch|batch|9344K|02:07:25|1Gn|
35256075_314.extern|extern|824K|02:07:25|1Gn|
35256075_315|kplr000893647array.sh||02:08:56|1Gn|
35256075_315.batch|batch|9348K|02:08:56|1Gn|
35256075_315.extern|extern|820K|02:08:56|1Gn|
35256075_316|kplr000893647array.sh||01:40:03|1Gn|
35256075_316.batch|batch|9356K|01:40:03|1Gn|
35256075_316.extern|extern|820K|01:40:03|1Gn|
35256075_317|kplr000893647array.sh||01:40:25|1Gn|
35256075_317.batch|batch|9352K|01:40:25|1Gn|
35256075_317.extern|extern|824K|01:40:25|1Gn|
35256075_318|kplr000893647array.sh||01:14:56|1Gn|
35256075_318.batch|batch|9348K|01:14:56|1Gn|
35256075_318.extern|extern|824K|01:14:56|1Gn|
35256075_319|kplr000893647array.sh||01:04:24|1Gn|
35256075_319.batch|batch|9348K|01:04:24|1Gn|
35256075_319.extern|extern|832K|01:04:24|1Gn|
35256075_320|kplr000893647array.sh||01:02:11|1Gn|
35256075_320.batch|batch|9352K|01:02:11|1Gn|
35256075_320.extern|extern|820K|01:02:11|1Gn|
35256075_321|kplr000893647array.sh||00:43:28|1Gn|
35256075_321.batch|batch|9352K|00:43:28|1Gn|
35256075_321.extern|extern|824K|00:43:28|1Gn|
35256075_322|kplr000893647array.sh||00:30:47|1Gn|
35256075_322.batch|batch|9352K|00:30:47|1Gn|
35256075_322.extern|extern|828K|00:30:47|1Gn|
35256075_323|kplr000893647array.sh||00:19:25|1Gn|
35256075_323.batch|batch|9336K|00:19:25|1Gn|
35256075_323.extern|extern|824K|00:19:25|1Gn|
35256075_324|kplr000893647array.sh||00:10:59|1Gn|
35256075_324.batch|batch|9352K|00:10:59|1Gn|
35256075_324.extern|extern|824K|00:10:59|1Gn|
35256075_325|kplr000893647array.sh||00:12:47|1Gn|
35256075_325.batch|batch|9348K|00:12:47|1Gn|
35256075_325.extern|extern|824K|00:12:47|1Gn|
35256075_326|kplr000893647array.sh||00:08:51|1Gn|
35256075_326.batch|batch|9340K|00:08:51|1Gn|
